chargelarge_id,name,address,latitude,longitude,power_range,charge_point_count,port_count,dc_port_count,connector_types,min_power_kw,max_power_kw,status_counts,fast_dc_indicator
15d06bf5-6b4a-425d-9312-bae4b17cc22b-329,The Canopy - Lane Cove,"12 Rosenthal Ave, Lane Cove, NSW 2066",-33.8140235,151.1692661,22,6,6,0,TYPE2,22.0,22.0,"{""Available"": 4, ""Missing"": 2}",False
15d06bf5-6b4a-425d-9312-bae4b17cc22b-1583,[TBC] [SO001022] Wattrix Pty Ltd,"14 Millennium Ct, Silverwater, NSW 2128",-33.8325123,151.040631,7,1,1,0,TYPE2,7.0,7.0,"{""Missing"": 1}",False
32c163d9-84aa-4c71-b092-9aab18f2e771-EX-2223-1A10-1-2244-00010,Bella Vista Motel,"5 Central Coast Highway, Kariong, NSW 2250",-33.43480555,151.29751509,22,1,1,0,TYPE2,22.0,22.0,"{""Unavailable"": 1}",False
15d06bf5-6b4a-425d-9312-bae4b17cc22b-1585,[TBC] [SO001321] Energy Trade - 163 Mcevoy St Alexandria,"14 Millennium Ct, Silverwater, NSW 2128",-33.8325123,151.040631,22,5,5,0,TYPE2,22.0,22.0,"{""Missing"": 5}",False
15d06bf5-6b4a-425d-9312-bae4b17cc22b-1553,CS Energy - CSE25006 - Charters Towers CSC,"14 Millennium Ct, Silverwater, NSW 2128",-33.8325123,151.040631,7,1,1,0,TYPE2,7.0,7.0,"{""Missing"": 1}",False
32c163d9-84aa-4c71-b092-9aab18f2e771-EX-2223-1A10-1-2244-00031,Bella Vista Motel,"5 Central Coast Highway, Kariong, NSW 2250",-33.43480555,151.29751509,22,1,1,0,TYPE2,22.0,22.0,"{""Unavailable"": 1}",False
15d06bf5-6b4a-425d-9312-bae4b17cc22b-970,"Energy Trade - 9 Terry Road, Rouse Hill","9 Terry Rd, Rouse Hill, NSW 2155",-33.6857862,150.9136083,22,3,3,0,TYPE2,22.0,22.0,"{""Missing"": 3}",False
d1cbdd86-205d-4538-b287-34032bf74788-zDTHALW44-WAMRi2b2_Oy6JM0Kwdb4abUVFe,Opposite 105 Laman St Cooks Hill NSW 2300,"Opposite 105 Laman St, Cooks Hill, NSW 2300",-32.929417,151.76709,22,2,2,0,TYPE2,22.0,22.0,"{""Available"": 2}",False
15d06bf5-6b4a-425d-9312-bae4b17cc22b-1562,[TBC] [SO001157] Energy Trade - 10 Monash Rd Gladesville,"14 Millennium Ct, Silverwater, NSW 2128",-33.8325123,151.040631,7,1,1,0,TYPE2,7.0,7.0,"{""Missing"": 1}",False
15d06bf5-6b4a-425d-9312-bae4b17cc22b-1120,EVSE Commissioning Location,"14 Millennium Ct, Silverwater, NSW 2128",-33.8325123,151.040631,0 - 180,7,14,9,CCS2|CHADEMO|TYPE2,0.0,180.0,"{""Available"": 12, ""OutOfService"": 2}",True
15d06bf5-6b4a-425d-9312-bae4b17cc22b-360,City Centre Motel Armidale,"146 Dangar St, Armidale, NSW 2350",-30.5167599,151.6636723,22,4,8,0,TYPE2,22.0,22.0,"{""Available"": 6, ""OutOfService"": 2}",False
15d06bf5-6b4a-425d-9312-bae4b17cc22b-1489,CS Energy - CSE302 - CYJMA Cairns,"14 Millennium Ct, Silverwater, NSW 2128",-33.8325123,151.040631,7,3,5,0,TYPE2,7.0,7.0,"{""Missing"": 5}",False
15d06bf5-6b4a-425d-9312-bae4b17cc22b-1485,[TBC] [SO000588] Energis,"14 Millennium Ct, Silverwater, NSW 2128",-33.8325123,151.040631,22,3,3,0,TYPE2,22.0,22.0,"{""Missing"": 3}",False
15d06bf5-6b4a-425d-9312-bae4b17cc22b-1139,Energy Trade - Astrid Apartments,"11 Fishburn Cres, Castle Hill, NSW 2154",-33.7288989,150.9904168,22,2,2,0,TYPE2,22.0,22.0,"{""Missing"": 2}",False
15d06bf5-6b4a-425d-9312-bae4b17cc22b-666,2 Morton St Parramatta - Energy Trade,"2 Morton St, Sydney Olympic Park, NSW 2150",-33.8147342,151.0169798,7,4,4,0,TYPE2,7.0,7.0,"{""Missing"": 4}",False
15d06bf5-6b4a-425d-9312-bae4b17cc22b-522,Essential Energy - Project Lighthouse,"8 Buller St, Port Macquarie, NSW 2444",-31.431514,152.903446,22,2,2,0,TYPE2,22.0,22.0,"{""Available"": 1, ""Missing"": 1}",False
15d06bf5-6b4a-425d-9312-bae4b17cc22b-535,Mantra Nelson Bay,"Aqua Apartments, 1A Tomaree St, Nelson Bay, NSW 2315",-32.7234611,152.145401,22,2,2,0,TYPE2,22.0,22.0,"{""Missing"": 2}",False
d1cbdd86-205d-4538-b287-34032bf74788-rK_l7BIpRP1G33-T0gKO85m-_fSLVjKJCI-C,312 Tomakin Rd Mogo,"312 Tomakin Rd, Mogo, 2536",-35.801037,150.1562312,22,1,1,0,TYPE2,22.0,22.0,"{""Unknown"": 1}",False
179ada28-f0c6-4431-a1fc-bbb2e5ec26d6-AUCHB26300001,Cooma Motor Lodge Motel (Private),"6 Sharp Street, Cooma, NSW 2630",-36.2295,149.13512,7,13,13,0,TYPE2,7.0,7.0,"{""Available"": 12, ""Charging"": 1}",False
179ada28-f0c6-4431-a1fc-bbb2e5ec26d6-AUCHB25390001,Rowans Arcade,"93 Princes Highway, Ulladulla, NSW 2539",-35.35765,150.47338,25,4,4,4,CCS2|CHADEMO,25.0,25.0,"{""Available"": 4}",True
baaffa39-0adb-422e-a7bf-4b391d232b5d-93,Opposite 2 Moyes St Marrickville NSW 2204,"2 Moyes St, Marrickville NSW 2204, Australia, Marrickville, NSW 2204",-33.91464,151.14877,22,1,1,0,TYPE2,22.0,22.0,"{""Charging"": 1}",False
ac6d79e9-3d3d-4a6b-a3b2-99a06fe51e25-215,360 Summer St-Orange,"360 Summer St, Orange NSW 2800, Australia, Orange, NSW 2800",-33.284874,149.107696,22,2,2,0,TYPE2,22.0,22.0,"{""Available"": 2}",False
baaffa39-0adb-422e-a7bf-4b391d232b5d-96,16 Gower St Summer Hill NSW 2130,"16 Gower St, Summer Hill NSW 2130, Australia, Summer Hill, NSW 2130",-33.888561,151.13808,22,1,1,0,TYPE2,22.0,22.0,"{""Charging"": 1}",False
15d06bf5-6b4a-425d-9312-bae4b17cc22b-1482,[TBC] [SO000421] CS Energy - CSE733 - Queensland Ambulance Service Spring Hill,"14 Millennium Ct, Silverwater, NSW 2128",-33.8325123,151.040631,7,2,2,0,TYPE2,7.0,7.0,"{""Missing"": 2}",False
d1cbdd86-205d-4538-b287-34032bf74788-FNl_RZud4Iaf0-x5JMuGGBva691k13X5L6Lu,190 Hope St Bathurst,"190 Hope St, Bathurst, 2795",-33.412717,149.5697501,22,1,1,0,TYPE2,22.0,22.0,"{""Available"": 1}",False
15d06bf5-6b4a-425d-9312-bae4b17cc22b-715,"Arc Energy - 8 Stoney Creek Road, Bexley","8 Stoney Creek Rd, Bexley, NSW 2207",-33.9497109,151.1256231,22,3,3,0,TYPE2,22.0,22.0,"{""Missing"": 3}",False
ac6d79e9-3d3d-4a6b-a3b2-99a06fe51e25-175,18 Kiaora Rd-Double Bay,"18 Kiaora Rd, Double Bay NSW 2028, Australia, Double Bay, NSW 2028",-33.881907,151.246535,22,2,2,0,TYPE2,22.0,22.0,"{""Available"": 2}",False
ac6d79e9-3d3d-4a6b-a3b2-99a06fe51e25-152,8 Northcote St-St Leonards,"8 Northcote St, St Leonards NSW 2065, Austral, St Leonards, NSW 2065",-33.82069,151.195495,22,2,2,0,TYPE2,22.0,22.0,"{""Available"": 1, ""Charging"": 1}",False
ac6d79e9-3d3d-4a6b-a3b2-99a06fe51e25-26,2 Headland Ave-Austinmer,"Headland Ave, Austinmer, Austinmer, NSW 2515",-34.300895,150.939609,22,2,2,0,TYPE2,22.0,22.0,"{""Available"": 2}",False
ac6d79e9-3d3d-4a6b-a3b2-99a06fe51e25-149,4 Cavill Ave-Ashfield,"4 Cavill Ave, Ashfield NSW 2131, Australia, Ashfield, NSW 2131",-33.887056,151.121898,22,2,2,0,TYPE2,22.0,22.0,"{""Available"": 2}",False
15d06bf5-6b4a-425d-9312-bae4b17cc22b-1750,"1 Station St, Lewisham","1 Station St, Lewisham, NSW 2049",-33.8905737,151.1492092,22,1,2,0,TYPE2,22.0,22.0,"{""Available"": 2}",False
15d06bf5-6b4a-425d-9312-bae4b17cc22b-459,Lockhart - Lockhart Council Chambers,"65 Green St, Lockhart, NSW 2656",-35.2209136,146.7177866,22,2,2,0,TYPE2,22.0,22.0,"{""Missing"": 2}",False
15d06bf5-6b4a-425d-9312-bae4b17cc22b-1495,Leura Gardens Resort - Schwartz Family,"20-28 Fitzroy St, Leura, NSW 2780",-33.7208385,150.3430894,7,2,2,0,TYPE2,7.0,7.0,"{""Missing"": 2}",False
15d06bf5-6b4a-425d-9312-bae4b17cc22b-1350,BYD Haberfield,"107-113 Parramatta Rd, Haberfield, NSW 2045",-33.8854654,151.1379402,7,1,1,0,TYPE2,7.0,7.0,"{""Missing"": 1}",False
ac6d79e9-3d3d-4a6b-a3b2-99a06fe51e25-132,Rural Street Carpark-Lismore,"Opposite 8 Rural Street Lismore 2480, Lismore, NSW 2480",-28.809703,153.280122,22,2,2,0,TYPE2,22.0,22.0,"{""Available"": 2}",False
ac6d79e9-3d3d-4a6b-a3b2-99a06fe51e25-131,151 Cook Rd-Centennial Park,"149 Cook Rd, Centennial Park NSW 2021, Austra, Centennial Park, NSW 2021",-33.895862,151.227876,22,2,2,0,TYPE2,22.0,22.0,"{""Available"": 2}",False
ac6d79e9-3d3d-4a6b-a3b2-99a06fe51e25-127,36 Pitt St-Redfern,"36 Pitt St, Redfern NSW 2016, Australia, Redfern, NSW 2016",-33.890924,151.204249,22,2,2,0,TYPE2,22.0,22.0,"{""Available"": 2}",False
baaffa39-0adb-422e-a7bf-4b391d232b5d-123,Opposite 16 Duxford St Paddington NSW 2021,"16 Duxford St, Paddington NSW 2021, Australia, Paddington, NSW 2021",-33.882752,151.229265,22,1,1,0,TYPE2,22.0,22.0,"{""Available"": 1}",False
ac6d79e9-3d3d-4a6b-a3b2-99a06fe51e25-64,1 Mears Ave-Randwick,"1 Mears Ave, Randwick NSW 2031, Australia, Randwick, NSW 2031",-33.9169,151.241491,22,2,2,0,TYPE2,22.0,22.0,"{""Available"": 2}",False
15d06bf5-6b4a-425d-9312-bae4b17cc22b-494,Hotel Marvell,"4 Marvell St, Byron Bay, NSW 2481",-28.6454348,153.6136718,22,1,1,0,TYPE2,22.0,22.0,"{""Available"": 1}",False
d1cbdd86-205d-4538-b287-34032bf74788-2vJmZP3pFXznMxaOxL4HRjBqFlnhzb3w8fhk,Opposite 68 Percival Rd Stanmore NSW 2048,"Opposite 68 Percival Rd, Stanmore, NSW 2048",-33.891353,151.16504,22,1,1,0,TYPE2,22.0,22.0,"{""Available"": 1}",False
15d06bf5-6b4a-425d-9312-bae4b17cc22b-1596,Patrick Maintenance,"Penrhyn Rd, Port Botany, NSW 2036",-33.9650432,151.216725,22,4,4,0,TYPE2,22.0,22.0,"{""Missing"": 4}",False
15d06bf5-6b4a-425d-9312-bae4b17cc22b-1595,[TBC] [SO001228] Equaliser energy,"14 Millennium Ct, Silverwater, NSW 2128",-33.8325123,151.040631,7,3,3,0,TYPE2,7.0,7.0,"{""Missing"": 3}",False
15d06bf5-6b4a-425d-9312-bae4b17cc22b-257,Pandorea - Schofields,"26 Sutherland Ave, Kings Langley, NSW 2147",-33.7050834,150.8823014,22,3,3,0,TYPE2,22.0,22.0,"{""Missing"": 3}",False
15d06bf5-6b4a-425d-9312-bae4b17cc22b-751,Canterbury Bankstown Charles Street,"10B Charles St, Canterbury, NSW 2193",-33.9117104,151.1172924,7,2,2,0,TYPE2,7.0,7.0,"{""Charging"": 1, ""Missing"": 1}",False
ac6d79e9-3d3d-4a6b-a3b2-99a06fe51e25-118,130 Parry St-Newcastle,"Marketown Shopping Centre, Steel St, Newcastl, Newcastle West, NSW 2302",-32.929648,151.762266,22,2,2,0,TYPE2,22.0,22.0,"{""Available"": 2}",False
ac6d79e9-3d3d-4a6b-a3b2-99a06fe51e25-45,218 Norton St-Leichhardt,"218 Norton St, Leichhardt NSW 2040, Australia, Leichhardt, NSW 2040",-33.879475,151.156456,22,2,2,0,TYPE2,22.0,22.0,"{""Available"": 1, ""Charging"": 1}",False
ac6d79e9-3d3d-4a6b-a3b2-99a06fe51e25-41,1 Rich St-Marrickville,"1 Rich St, Marrickville NSW 2204, Australia, Marrickville, NSW 2204",-33.905763,151.164445,22,2,2,0,TYPE2,22.0,22.0,"{""Available"": 2}",False
179ada28-f0c6-4431-a1fc-bbb2e5ec26d6-AUCHB21530001,The Orchards,"21-25 Spurway Drive, Norwest, NSW 2153",-33.7287812,150.9650978,22,6,6,0,TYPE2,22.0,22.0,"{""Available"": 1, ""Charging"": 4, ""OutOfService"": 1}",False
ac6d79e9-3d3d-4a6b-a3b2-99a06fe51e25-11,55 Pyrmont St-Pyrmont,"55 Pyrmont St, Pyrmont, NSW 2009, Pyrmont, NSW 2009",-33.868148,151.194159,22,2,2,0,TYPE2,22.0,22.0,"{""Available"": 2}",False
15d06bf5-6b4a-425d-9312-bae4b17cc22b-771,Jerralong Lotus - Schofields - Energy Trade,"129A Jerralong Dr, Schofields, NSW 2762",-33.7038725,150.8805434,22,6,6,0,TYPE2,22.0,22.0,"{""Missing"": 6}",False
15d06bf5-6b4a-425d-9312-bae4b17cc22b-530,The Entrance Leagues Club,"3 Bay Village Rd, Bateau Bay, NSW 2261",-33.3773813,151.4733724,22,2,4,0,TYPE2,22.0,22.0,"{""Available"": 3, ""OutOfService"": 1}",False
179ada28-f0c6-4431-a1fc-bbb2e5ec26d6-AUCHB20600001,60 Miller Street,"60 Miller Street, North Sydney, NSW 2060",-33.83932,151.2061,22,6,6,0,TYPE2,22.0,22.0,"{""Available"": 6}",False
393dc550-5791-46d3-a359-20e9e5b406b3-6aa3894ed74522ee65fdcd3f,Front Driveway,"Unit M, 10 - 16 South St, Rydalmere, Sydney, NSW 2116",-33.81566,151.033566,22,1,1,0,TYPE2,22.0,22.0,"{""Unknown"": 1}",False
baaffa39-0adb-422e-a7bf-4b391d232b5d-119,396 Mowbray Rd W Lane Cove North NSW 2066,"396 Mowbray Rd W, Lane Cove North NSW 2066, A, Lane Cove North, NSW 2066",-33.806307,151.17585,22,1,1,0,TYPE2,22.0,22.0,"{""Available"": 1}",False
ac6d79e9-3d3d-4a6b-a3b2-99a06fe51e25-74,30 Military Rd-North Bondi,"30 Military Rd, North Bondi NSW 2026, Austral, North Bondi, NSW 2026",-33.885562,151.284044,22,2,2,0,TYPE2,22.0,22.0,"{""Available"": 2}",False
baaffa39-0adb-422e-a7bf-4b391d232b5d-108,5 Pearson St Balmain East NSW 2041,"5 Pearson St, Balmain East NSW 2041, Australi, Balmain East, NSW 2041",-33.858267,151.19511,22,1,1,0,TYPE2,22.0,22.0,"{""Charging"": 1}",False
d1cbdd86-205d-4538-b287-34032bf74788-ibxdE7VEtpT7LdkriyIUSgVk-paThlG_iOPe,2 Buckland St Chippendale NSW 2008,"2 Buckland St, Chippendale, NSW 2008",-33.88472,151.19743,22,1,1,0,TYPE2,22.0,22.0,"{""Available"": 1}",False
baaffa39-0adb-422e-a7bf-4b391d232b5d-92,4 Guihen St Annandale NSW 2038,"4 Guihen St, Annandale NSW 2038, Australia, Annandale, NSW 2038",-33.884907,151.17485,22,1,1,0,TYPE2,22.0,22.0,"{""Available"": 1}",False
179ada28-f0c6-4431-a1fc-bbb2e5ec26d6-AUCHB24780001,Ballina Beach Nature Resort,"440 South Ballina Beach Road, Ballina, NSW 2478",-28.88638,153.5697,22,4,4,0,TYPE2,22.0,22.0,"{""Available"": 4}",False
e01de15b-1ce6-4c05-8f89-81b463696ce1-6eb0642a-f312-4899-b5c4-2fd9fadc39b3,Meriton Kiara North,"675 Gardeners Rd, Mascot, NSW 2020",-33.920112,151.1851498,22.2,3,3,0,TYPE2,22.17,22.17,"{""Available"": 2, ""Charging"": 1}",False
15d06bf5-6b4a-425d-9312-bae4b17cc22b-830,"Intellihub -  58 Marine Pde, Maroubra","54 Marine Parade, Maroubra, NSW 2035",-33.9412956,151.263782,22,2,2,0,TYPE2,22.0,22.0,"{""Available"": 1, ""Missing"": 1}",False
ac6d79e9-3d3d-4a6b-a3b2-99a06fe51e25-148,20 Gladstone St-Enmore,"20 Gladstone St, Enmore NSW 2042, Australia, Enmore, NSW 2042",-33.897188,151.174037,22,2,2,0,TYPE2,22.0,22.0,"{""Available"": 2}",False
15d06bf5-6b4a-425d-9312-bae4b17cc22b-1500,[TBC] [SO000608] Supa Energy - Waitara,"14 Millennium Ct, Silverwater, NSW 2128",-33.8325123,151.040631,7 - 22,2,2,0,TYPE2,7.0,22.0,"{""Missing"": 2}",False
15d06bf5-6b4a-425d-9312-bae4b17cc22b-734,Blacktown City Council Civic Centre SO-20054,"62 Flushcombe Rd, Blacktown, NSW 2148",-33.7716596,150.9085248,7,7,7,0,TYPE2,7.0,7.0,"{""Missing"": 7}",False
15d06bf5-6b4a-425d-9312-bae4b17cc22b-1388,Unilever Streets,"2 Magnum Pl, Minto, NSW 2566",-34.0417383,150.8393121,22,5,5,0,TYPE2,22.0,22.0,"{""Missing"": 5}",False
15d06bf5-6b4a-425d-9312-bae4b17cc22b-735,"8 Dumaresq St, Campbelltown - ArcEnergy","8 Dumaresq St, Campbelltown, NSW 2560",-34.0669467,150.8125111,22,2,2,0,TYPE2,22.0,22.0,"{""Missing"": 2}",False
15d06bf5-6b4a-425d-9312-bae4b17cc22b-521,Energy Trade - STPE001 (2),"55 Princes Hwy, St Peters, NSW 2044",-33.9102484,151.1803732,22,1,1,0,TYPE2,22.0,22.0,"{""Missing"": 1}",False
ac6d79e9-3d3d-4a6b-a3b2-99a06fe51e25-143,89 The Crescent-Homebush West,"89 The Crescent, Homebush West NSW 2140, Aust, Homebush West, NSW 2140",-33.865371,151.071336,22,2,2,0,TYPE2,22.0,22.0,"{""Available"": 2}",False
d1cbdd86-205d-4538-b287-34032bf74788-SRtfGjfhLjVobHeuPyYZDYWbH9mHMMYUHfPX,188 South Parade Auburn NSW 2144,"188 South Parade, Auburn, NSW 2144",-33.847213,151.02934,22,1,1,0,TYPE2,22.0,22.0,"{""Available"": 1}",False
32c163d9-84aa-4c71-b092-9aab18f2e771-EX-2223-1A10-1-2244-00039,Bella Vista Motel,"5 Central Coast Highway, Kariong, NSW 2250",-33.43480555,151.29751509,22,1,1,0,TYPE2,22.0,22.0,"{""Unavailable"": 1}",False
ac6d79e9-3d3d-4a6b-a3b2-99a06fe51e25-224,103 Prince St-Orange,"103 Prince St, Orange NSW 2800, Australia, Orange, NSW 2800",-33.277065,149.098128,22,2,2,0,TYPE2,22.0,22.0,"{""Available"": 2}",False
ac6d79e9-3d3d-4a6b-a3b2-99a06fe51e25-183,OP 118 Wallis St-Woollahra,"119 Wallis St, Woollahra NSW 2025, Australia, Woollahra, NSW 2025",-33.889511,151.242059,22,2,2,0,TYPE2,22.0,22.0,"{""Available"": 2}",False
179ada28-f0c6-4431-a1fc-bbb2e5ec26d6-AUCHB25160001,The Fitz Cafe Bar,"251 Princes Highway, Wollongong, NSW 2516",-34.3344791,150.9135204,22,4,4,0,TYPE2,22.0,22.0,"{""Available"": 4}",False
ac6d79e9-3d3d-4a6b-a3b2-99a06fe51e25-126,43 Pyrmont St-Pyrmont,"43 Pyrmont St, Pyrmont NSW 2009, Australia, Pyrmont, NSW 2009",-33.867916,151.19403,22,2,2,0,TYPE2,22.0,22.0,"{""Available"": 2}",False
15d06bf5-6b4a-425d-9312-bae4b17cc22b-955,"Intellihub -  Queens Park Road, Queens Park","66  Rd, Queens Park, NSW 2022",-33.8990954,151.2481101,22,2,2,0,TYPE2,22.0,22.0,"{""Available"": 1, ""Missing"": 1}",False
15d06bf5-6b4a-425d-9312-bae4b17cc22b-1530,Energy Trade - 137 Herring Rd Macquarie Park,"137 Herring Rd, Macquarie Park, NSW 2113",-33.7813529,151.1144245,7,2,2,0,TYPE2,7.0,7.0,"{""Missing"": 2}",False
ac6d79e9-3d3d-4a6b-a3b2-99a06fe51e25-44,65 Booth St-Annandale,"65 Booth St, Annandale NSW 2038, Australia, Annandale, NSW 2038",-33.882022,151.172631,22,2,2,0,TYPE2,22.0,22.0,"{""Available"": 1, ""Charging"": 1}",False
baaffa39-0adb-422e-a7bf-4b391d232b5d-130,1-7 Waratah Ave Randwick NSW 2031,"1-7 Waratah Ave, Randwick NSW 2031, Australia, Randwick, NSW 2031",-33.914222,151.2376,7,1,1,0,TYPE2,7.0,7.0,"{""Available"": 1}",False
ac6d79e9-3d3d-4a6b-a3b2-99a06fe51e25-189,13 Constitution Rd-Ryde,"13 Constitution Rd, Ryde NSW 2112, Ryde, NSW 2112",-33.818446,151.095492,22,1,1,0,TYPE2,22.0,22.0,"{""Charging"": 1}",False
ac6d79e9-3d3d-4a6b-a3b2-99a06fe51e25-23,10 Victoria St-Wollongong,"10 Victoria St, Wollongong NSW 2500, Australi, Wollongong, NSW 2500",-34.42213,150.891978,22,2,2,0,TYPE2,22.0,22.0,"{""Available"": 2}",False
d1cbdd86-205d-4538-b287-34032bf74788-mLm7w23qbPwboEaNKjKEtS3N_wNb7njK5rwN,Wingewarra St Dubbo,"Wingewarra St, Dubbo, 2830",-32.249763,148.6074219,22,1,1,0,TYPE2,22.0,22.0,"{""Available"": 1}",False
ac6d79e9-3d3d-4a6b-a3b2-99a06fe51e25-35,9 Layton Street-Camperdown,"9-11 Layton St, Camperdown NSW 2050, Australi, Camperdown, NSW 2050",-33.885741,151.177028,22,2,2,0,TYPE2,22.0,22.0,"{""Available"": 2}",False
32c163d9-84aa-4c71-b092-9aab18f2e771-A23195020014,TheLanglee,"40 Langlee Avenue, Waverly, NSW 2024",-33.89782083,151.2588836,22,1,1,0,TYPE2,22.0,22.0,"{""Available"": 1}",False
d1cbdd86-205d-4538-b287-34032bf74788-bzhjzFbW2cLaaL7xAhMaDlpz9vFNumPo6DDn,77 Bull St Cooks Hill NSW 2300,"77 Bull St, Cooks Hill, NSW 2300",-32.930368,151.76746,22,2,2,0,TYPE2,22.0,22.0,"{""Available"": 2}",False
ac6d79e9-3d3d-4a6b-a3b2-99a06fe51e25-231,19 Albury St-Wagga Wagga,"19 Albury St, Wagga Wagga NSW, Australia, 265, Wagga Wagga, NSW 2650",-35.112676,147.355226,22,2,2,0,TYPE2,22.0,22.0,"{""Available"": 2}",False
179ada28-f0c6-4431-a1fc-bbb2e5ec26d6-AUCHB28000001,Ibis Styles Orange,"146 Bathurst Road, Orange, NSW 2800",-33.2955864,149.1158482,11,2,2,0,TYPE2,11.0,11.0,"{""Available"": 2}",False
15d06bf5-6b4a-425d-9312-bae4b17cc22b-1240,"[TBC] [SO-32925] Energy Trade - 6-8 Lords Ave, Asquith NSW 2077","14 Millennium Ct, Silverwater, NSW 2128",-33.8325123,151.040631,22,2,2,0,TYPE2,22.0,22.0,"{""Missing"": 2}",False
d1cbdd86-205d-4538-b287-34032bf74788-bD2cVmXuNcx0rKh68uRp9klljC47QQhkO9z1,Opposite 1 Marian St Killara NSW 2071,"Opposite 1 Marian St, Killara, NSW 2071",-33.766524,151.16178,22,1,1,0,TYPE2,22.0,22.0,"{""Available"": 1}",False
15d06bf5-6b4a-425d-9312-bae4b17cc22b-1656,Orange City Council - City Library,"151 Byng St, Orange, NSW 2800",-33.2817348,149.1034134,7,2,4,0,TYPE2,7.0,7.0,"{""Available"": 4}",False
15d06bf5-6b4a-425d-9312-bae4b17cc22b-263,John Hunter Hospital,"2 Lookout Rd, New Lambton Heights, NSW 2305",-32.9226544,151.6927332,7,1,2,0,TYPE2,7.0,7.0,"{""Missing"": 2}",False
e01de15b-1ce6-4c05-8f89-81b463696ce1-05499c79-aa94-4945-b4be-302838998794,Meriton Suites Dank St Waterloo,"30 Danks St, Waterloo, NSW 2017",-33.898145,151.2152074,22.2,1,1,0,TYPE2,22.17,22.17,"{""Available"": 1}",False
15d06bf5-6b4a-425d-9312-bae4b17cc22b-1520,Acacia Snowy Motel - Snowy Stay Pty Ltd,"8 Nettin Cct, Jindabyne, NSW 2627",-36.41917,148.6086205,22,4,4,0,TYPE2,22.0,22.0,"{""Available"": 4}",False
d1cbdd86-205d-4538-b287-34032bf74788-8ucQ6UKTgVekAr-SOImW8ZVoToxxfGZX9RM2,Warne St Wellington,"Warne St, Wellington, 2820",-32.552137,148.9481077,22,1,1,0,TYPE2,22.0,22.0,"{""Available"": 1}",False
d1cbdd86-205d-4538-b287-34032bf74788-An7XkzI-B6CFxg4q7qcu074HaXa0VoXPnl8z,248 Armidale Rd East Tamworth,"248 Armidale Rd, East Tamworth, 2340",-31.098205,150.9405066,22,4,4,0,TYPE2,22.0,22.0,"{""Available"": 4}",False
179ada28-f0c6-4431-a1fc-bbb2e5ec26d6-AUCHB22280004,Meridian Unit 207 - Glen Lord,"680 Kingsway, Sydney, NSW 2228",-34.0337527,151.0945653,7.2,1,1,0,TYPE2,7.2,7.2,"{""Available"": 1}",False
b4a3859a-1294-46cd-8af9-2cbf7848df2f-a5d639d4-445f-42b0-9fcd-62bd27531d7e,Lightning Ridge Outback Resort & Caravan Park,"Onyx Street, Lightning Ridge, NSW 2834",-29.429345,147.973403,22 - 30,3,3,2,CCS1|TYPE2,22.0,30.0,"{""Available"": 3}",True
baaffa39-0adb-422e-a7bf-4b391d232b5d-29,5 Grove St Dulwich Hill NSW 2203,"5 Grove St, Dulwich Hill NSW 2203, Australia, Dulwich Hill, NSW 2203",-33.901307,151.1396,22,1,1,0,TYPE2,22.0,22.0,"{""Available"": 1}",False
15d06bf5-6b4a-425d-9312-bae4b17cc22b-1186,Energy Trade - Wattle 91 Grima,"91 Grima St, Schofields, NSW 2762",-33.7047883,150.8831159,22,3,3,0,TYPE2,22.0,22.0,"{""Missing"": 3}",False
d1cbdd86-205d-4538-b287-34032bf74788-xnFvOFbWCBIbE8iVOsfOksiCI1O4XDiI-P_k,30 Alexander St Eglinton,"30 Alexander St, Eglinton, 2795",-33.377303,149.5406504,22,1,1,0,TYPE2,22.0,22.0,"{""Available"": 1}",False
15d06bf5-6b4a-425d-9312-bae4b17cc22b-1162,[TBC] [SO-32231] Energy Trade - Wollongong,"14 Millennium Ct, Silverwater, NSW 2128",-33.8325123,151.040631,7,1,1,0,TYPE2,7.0,7.0,"{""Missing"": 1}",False
baaffa39-0adb-422e-a7bf-4b391d232b5d-84,66 Mill Hill Rd Bondi Junction NSW 2022,"66 Mill Hill Rd, Bondi Junction NSW 2022, Aus, Bondi Junction, NSW 2022",-33.892692,151.244,22,1,1,0,TYPE2,22.0,22.0,"{""Available"": 1}",False
15d06bf5-6b4a-425d-9312-bae4b17cc22b-1025,Intellihub - Station St (near Lindon Ln). Morisset,"43C Yambo St, Morisset, NSW 2264",-33.1073331,151.4869702,22,1,1,0,TYPE2,22.0,22.0,"{""Missing"": 1}",False
ac6d79e9-3d3d-4a6b-a3b2-99a06fe51e25-13,3 Brown St-Newtown,"3 Brown St, Newtown, NSW 2042, Newtown, NSW 2042",-33.895295,151.182613,22,2,2,0,TYPE2,22.0,22.0,"{""Available"": 2}",False
ac6d79e9-3d3d-4a6b-a3b2-99a06fe51e25-136,90 Wollongong Road-Arncliffe,"90 Wollongong Rd, Arncliffe NSW 2205, Austral, Arncliffe, NSW 2205",-33.936313,151.142431,22,2,2,0,TYPE2,22.0,22.0,"{""Available"": 2}",False
d1cbdd86-205d-4538-b287-34032bf74788-JLgm-Hn6K92ED8_uJtPdA_tioZoRnnCf7crL,Opposite 356 George St Waterloo NSW 2017,"Opposite 356 George St, Waterloo, NSW 2017",-33.903102,151.20392,22,1,1,0,TYPE2,22.0,22.0,"{""Available"": 1}",False
