tfnsw_unique_id,source_index,Station_name,Station_address,Operator,PCODE,matched_source,coordinate_supported_source,matched_external_addresses,minimum_match_distance_m,augmentation_attribute_count,source_match_method_summary,web_query,web_evidence_url,web_search_found,web_page_opened,web_evidence_confidence,web_evidence_confidence_reason,match_identity_decision,web_evidence_excerpt
TFNSW-1419,1417,,25 Danks Street Waterloo NSW 2017,Tesla,2017.0,OSM,OSM,,175.992231396788,6,OSM:coordinate_500m,"""25 Danks Street Waterloo NSW 2017"" EV charger",https://eplanning.cityofsydney.nsw.gov.au/Common/Integration/FileDownload.ashx?ext=PDF&filesize=136259&id=%21%21tKKaj6VVtpSOun9l%2F1ODcynvqK%2FqCAluQQ727A%3D%3DvZehleitmA%3D%3D&modified=2014-01-06T00%3A37%3A56Z,True,False,low,"Generic, unrelated, or weak address/charging evidence.",web evidence only; same-station identity not automatically proven,"[search] 6/01/2014
Property Selection Report
Total Number o (https://eplanning.cityofsydney.nsw.gov.au/Common/Integration/FileDownload.ashx?ext=PDF&filesize=136259&id=%21%21tKKaj6VVtpSOun9l%2F1ODcynvqK%2FqCAluQQ727A%3D%3DvZehleitmA%3D%3D&modified=2014-01-06T00%3A37%3A56Z)
citeturn459search12 [wordlim: 200] Published: 5 months ago; 21-25 Danks Street WATERLOO  NSW  2017
Unit 50/22 Crystal Street WATERLOO  NSW  2017
Unit 49/22 Crystal Street WATERLOO  NSW  2017
Unit 50/22 Crystal Street WATERLOO  NSW  2017
Unit 51/22 Crystal Street WATERLOO  NSW  2017
21-25 Danks Street WATERLOO  NSW  2017
Unit 51/22 Crystal Street WATERLOO  NSW  2017
21-25 Danks Street WATERLOO  NSW  2017
Shop 1/1 Gadigal Avenue WATERLOO  NSW  2017
Shop 2/3 Gadigal Avenue WATERLOO  NSW  2017
Shop 1/1 Gadigal Avenue WATERLOO  NSW  2017
Shop 2/3 Gadigal Avenue WATERLOO  NSW  2017
Shop 3/3 Gadigal Avenue WATERLOO  NSW  2017
Unit 120/2-4 Lachlan Street WATERLOO  NSW  2017
Shop 3/3 Gadigal Avenue WATERLOO  NSW  2017
Unit 120/2-4 Lachlan Street WATERLOO  NSW  2017
Unit 320/2-4 Lachlan Street WATERLOO  NSW  2017
Unit 321/2-4 Lachlan Street WATERLOO  NSW  2017
Unit 320/2-4 Lachlan Street WATERLOO  NSW  2017
Unit 321/2-4 Lachlan S
[opened page] Internal Error ()
citeturn460view0 [wordlim: 200] Source: open({""ref_id"":""https://eplanning.cityofsydney.nsw.gov.au/Common/Integration/FileDownload.ashx?ext=PDF&filesize=136259&id=%21%21tKKaj6VVtpSOun9l%2F1ODcynvqK%2FqCAluQQ727A%3D%3DvZehleitmA%3D%3D&modified=2014-01-06T00%3A37%3A56Z"",""lineno"":null}); Total lines: 1
L0: Failed to fetch https://eplanning.cityofsydney.nsw.gov.au/Common/Integration/FileDownload.ashx?ext=PDF&filesize=136259&id=%21%21tKKaj6VVtpSOun9l%2F1ODcynvqK%2FqCAluQQ727A%3D%3DvZehleitmA%3D%3D&modified=2014-01-06T00%3A37%3A56Z: Cache miss"
TFNSW-1447,1445,,"2-8 Turramurra Avenue, Turramurra NSW 2074",Evie Networks,2074.0,Charge@Large,Charge@Large,"Charge@Large:5 Ray St, Turramurra, NSW 2074",285.7597084844761,4,Charge@Large:coordinate_500m,"""2-8 Turramurra Avenue, Turramurra NSW 2074"" EV charger",https://www.realestate.com.au/property/2-8-turramurra-ave-turramurra-nsw-2074/,True,True,high,Opened page contains an address-level charging signal.,web evidence only; same-station identity not automatically proven,"[search] 2-8 Turramurra Avenue, Turramurra, NSW 2074 - realestate.com.au (https://www.realestate.com.au/property/2-8-turramurra-ave-turramurra-nsw-2074/)
citeturn461search0 [wordlim: 200] Published: 5 months ago; Crawled: 5 months ago; Image: 2-8 Turramurra Avenue, Turramurra, NSW 2074
--------------------------------------------------------------------------------
2 Turramurra Avenue, Turramurra, NSW 2074 - realestate.com.au (https://www.realestate.com.au/property/2-turramurra-ave-turramurra-nsw-2074/)
citeturn461search1 [wordlim: 200] Published: last month; Crawled: last month; Image: 2 Turramurra Avenue, Turramurra, NSW 2074 ... Auction Sat 8th August 73 Mimosa Road, Turramurra Open Sat 8 Aug 2:00 pm Auction Sat 8 Aug 3 2 2 942.2 m²House
--------------------------------------------------------------------------------
EV Charging Stations Hornsby Heights – Find Chargers Near You | Plugroo (https://www.plugroo.com.au/nsw/hornsby-heights)
citeturn461search2 [wordlim: 200] Crawled: 3 weeks ago;   * Huon Park 381 Bobbin Head Road, North Turramurra NSW 2074 Type 21×-- kW View station details ...   * 2-8 Bruce Ave, Killara NSW 2071 Type 21×22 kW View station details ...   * 18 Victoria
[opened page] 2-8 Turramurra Avenue, Turramurra, NSW 2074 - realestate.com.au (https://www.realestate.com.au/property/2-8-turramurra-ave-turramurra-nsw-2074/)
citeturn462view0 [wordlim: 200] Crawled: 4 weeks ago; Content type: text/html; Source: open({""ref_id"":""https://www.realestate.com.au/property/2-8-turramurra-ave-turramurra-nsw-2074/"",""lineno"":null}); Total lines: 425
L0: Menu
L1: 
L2: cite0†Buy cite1†Rent cite2†Sold cite3†Share cite4†New homes cite5†Find agents cite6†Home loans cite7†News L3: 
L4: * * *
L5: 
L6: cite8†Commercial†www.realcommercial.com.au L7: 
L8:   1. cite9†Property Value L9:   2. cite10†NSW L10:   3. cite11†Turramurra L11:   4. cite12†Turramurra Avenue L12:   5. cite13†2-8 Turramurra Avenue L13: 
L14: cite14†Image: 2-8 Turramurra Avenue, Turramurra, NSW 2074†maps.googleapis.com L15: 
L16: Off market
L17: 
L18: # 2-8 Turramurra Avenue Turramurra, NSW 2074
L19: 
L20: -
L21: 
L22: -
L23: 
L24: -
L25: 
L26: |
L27: 
L28: House
L29: 
L30: Own this property?
L31: 
L32: Get access to view owner data and insights.
L33: 
L34: [Button: Track property]
L35: ## Property value
L36: 
L37: See the estimated property value for 2-8 Turramurra"
TFNSW-1525,1523,,"392 Manns Road, West Gosford NSW 2250",Tesla,2250.0,OSM,OSM,,105.96286581023912,5,OSM:coordinate_500m,"""392 Manns Road, West Gosford NSW 2250"" EV charger",https://www.binglee.com.au/stores/west-gosford,True,True,high,Opened page contains an address-level charging signal.,web evidence only; same-station identity not automatically proven,"[search] West Gosford - Bing Lee Store Locator - Bing Lee (https://www.binglee.com.au/stores/west-gosford)
citeturn463search0 [wordlim: 200] Crawled: today; You’ll find Bing Lee West Gosford at Shop T03, 392-398 Manns Road, West Gosford NSW 2250, conveniently located near Manns Road and Central Coast Highway, just a short walk from Riverside Home & More, KFC, Dan Murphy’s, and Riverside GP Super Clinic. ... Additional facilities include a parents’ room, disabled toilets, parents’ pram parking, EV charging bays, and a toddler soft play area.

# West Gosford

Shop in-store

Click and collect

## Address

Shop T03, 392-398 Manns Road
West Gosford , NSW 2250Directions(02) 9781 3162

## Trading Hours

Monday (14/09)  | 9:00am – 5:30pm
Tuesday (15/09)  | 9:00am – 5:30pm
Wednesday (16/09)  | 9:00am – 5:30pm
Thursday (17/09)  | 9:00am – 6:00pm
Friday (18/09)  | 9:00am – 5:30pm
Saturday (19/09)  | 9:00am – 5:00pm
Sunday (20/09)  | 10:00am – 5:00pm

## About this store

Welcome to Bing Lee West Gosford, your local destination for trusted home appliances and electronics. As the only Bing Lee store on the Central Coast, we’ve been serving the community with a wide range of products including cooking
[opened page] West Gosford - Bing Lee Store Locator - Bing Lee (https://www.binglee.com.au/stores/west-gosford)
citeturn464view0 [wordlim: 200] Crawled: yesterday; Content type: text/html; Source: open({""ref_id"":""https://www.binglee.com.au/stores/west-gosford"",""lineno"":null}); Total lines: 177
L0:   *   * 0
L1: 
L2: # West Gosford
L3: 
L4: Shop in-store
L5: 
L6: Click and collect
L7: 
L8: ## Address
L9: 
L10: Shop T03, 392-398 Manns Road
L11: West Gosford , NSW 2250cite0†Directions†www.google.com (02) 9781 3162
L12: 
L13: ## Trading Hours
L14: 
L15: Monday (14/09)  | 9:00am – 5:30pm
L16: Tuesday (15/09)  | 9:00am – 5:30pm
L17: Wednesday (16/09)  | 9:00am – 5:30pm
L18: Thursday (17/09)  | 9:00am – 6:00pm
L19: Friday (18/09)  | 9:00am – 5:30pm
L20: Saturday (19/09)  | 9:00am – 5:00pm
L21: Sunday (20/09)  | 10:00am – 5:00pm
L22: ## About this store
L23: 
L24: Welcome to Bing Lee West Gosford, your local destination for trusted home appliances and electronics. As the only Bing Lee store on the Central Coast, we’ve been serving the community with a wide range of products including cooking appliances, white goods, TVs, vacuums, heating and cooling, small appliances, and coffee machines.
L25: Our"
TFNSW-1528,1526,,"3A Cowell Street, Gladesville NSW 2111",Evie Networks,2111.0,OSM,OSM,,30.994900716973856,5,OSM:coordinate_500m,"""3A Cowell Street, Gladesville NSW 2111"" EV charger",https://www.plugroo.com.au/nsw/huntleys-point,True,False,medium,"Charging evidence exists, but address/page confirmation is incomplete.",web evidence only; same-station identity not automatically proven,"[search] EV Charging Stations Huntleys Point – Find Chargers Near You | Plugroo (https://www.plugroo.com.au/nsw/huntleys-point)
citeturn465search0 [wordlim: 200] Crawled: 3 weeks ago;   * 3A Cowell Street, Gladesville NSW 2111 CCS 22×75 kW View station details ... Plugroo helps Huntleys Point EV drivers avoid stale charger directories by combining operator data with verified community reports, so station status, access rules and pricing are easier to check before you arrive.
  * 3A Cowell Street, Gladesville NSW 2111 CCS 22×75 kW View station details

## How to find EV charging stations in Huntleys Point with Plugroo

Huntleys Point is an ABS Suburb and Locality covering approximately 0.17 km² with a 2021 Census population of 142.

Open the map above to see every EV charging station in Huntleys Point in real time. Filter by charger speed, plug type, network, price, free charging and 24/7 access.

The 2021 Census profile for Huntleys Point reports a median age of 57, an average household size of 2.6 people and a median weekly household income of $3,999. These figures describe this SAL rather than a wider metropolitan area.

Plugroo helps Huntleys Point EV drivers avoid stale charger direc
[opened page] Internal Error ()
citeturn466view0 [wordlim: 200] Source: open({""ref_id"":""https://www.plugroo.com.au/nsw/huntleys-point"",""lineno"":null}); Total lines: 1
L0: Failed to fetch https://www.plugroo.com.au/nsw/huntleys-point: Cache miss"
TFNSW-1549,1547,,"424 Hoxton Park Road, Prestons NSW 2170",NRMA Electric,2170.0,Charge@Large,Charge@Large,"Charge@Large:402 Hoxton Park Rd, Prestons, NSW 2170",284.4731350331443,4,Charge@Large:coordinate_and_fuzzy_address,"""424 Hoxton Park Road, Prestons NSW 2170"" EV charger",https://apps.planningportal.nsw.gov.au/prweb/PRRestService/DocMgmt/v1/PublicDocuments/DATA-WORKATTACH-FILE%20PEC-DPE-EP-WORK%20PPS-2016SYW204%2120190614T224635.967%20GMT,True,False,medium,"Charging evidence exists, but address/page confirmation is incomplete.",web evidence only; same-station identity not automatically proven,"[search] Microsoft Word - Attachment 1 - Recommended  Conditions of Consent - 424-458 Hoxton Park Road Prestons - DA-9352016.DOCX (https://apps.planningportal.nsw.gov.au/prweb/PRRestService/DocMgmt/v1/PublicDocuments/DATA-WORKATTACH-FILE%20PEC-DPE-EP-WORK%20PPS-2016SYW204%2120190614T224635.967%20GMT)
citeturn467search12 [wordlim: 200] Published: 9.0 years ago; I refer to Council’s letter of 25 November 2016 regarding Development Application DA-935/2016 at LIVERPOOL CATHOLIC CLUB, 424-458 HOXTON PARK ROAD, PRESTONS NSW 2170 (LOT 1 DP 1077341) for ‘Demolition of the existing single storey restaurant and back of house area.
DA-935/2016  
Page 16 of 30

# ATTACHMENT 3: GENERAL TERMS OF APPROVAL – ENDEAVOUR ENERGY

I refer to Council’s letter of 25 November 2016 regarding Development Application DA-935/2016 at LIVERPOOL CATHOLIC CLUB, 424-458 HOXTON PARK ROAD, PRESTONS NSW 2170 (LOT 1 DP 1077341) for ‘Demolition of the existing single storey restaurant and back of house area. Construction of a two storey multi-restaurant facility and back of house area including internal refurbishment of the two storey existing function rooms, bistro and lounge area’. Submissions need to be made to Council by
[opened page] Internal Error ()
citeturn468view0 [wordlim: 200] Source: open({""ref_id"":""https://apps.planningportal.nsw.gov.au/prweb/PRRestService/DocMgmt/v1/PublicDocuments/DATA-WORKATTACH-FILE%20PEC-DPE-EP-WORK%20PPS-2016SYW204%2120190614T224635.967%20GMT"",""lineno"":null}); Total lines: 1
L0: Failed to fetch https://apps.planningportal.nsw.gov.au/prweb/PRRestService/DocMgmt/v1/PublicDocuments/DATA-WORKATTACH-FILE%20PEC-DPE-EP-WORK%20PPS-2016SYW204%2120190614T224635.967%20GMT: Cache miss"
TFNSW-1623,1621,,"592 Anzac Parade, Kingsford NSW 2032",Evie Networks,2032.0,OSM,OSM,,79.00052403396352,5,OSM:coordinate_500m,"""592 Anzac Parade, Kingsford NSW 2032"" EV charger",https://apps.planningportal.nsw.gov.au/prweb/PRRestService/DocMgmt/v1/PublicDocuments/DATA-WORKATTACH-FILE%20PEC-DPE-EP-WORK%20P5-2024-61%2120240507T013115.785%20GMT,True,False,medium,"Charging evidence exists, but address/page confirmation is incomplete.",web evidence only; same-station identity not automatically proven,"[search] PLANNING CERTIFICATE (https://apps.planningportal.nsw.gov.au/prweb/PRRestService/DocMgmt/v1/PublicDocuments/DATA-WORKATTACH-FILE%20PEC-DPE-EP-WORK%20P5-2024-61%2120240507T013115.785%20GMT)
citeturn469search12 [wordlim: 200] Published: 4 months ago; DP 954209 & SP 65941), 582-584 Anzac Parade KINGSFORD NSW 2032 (Lot 1 DP 516025), 586-592
DP 954209 & SP 65941), 582-584 Anzac Parade KINGSFORD NSW 2032 (Lot 1 DP 516025), 586-592 
Anzac Parade KINGSFORD NSW 2033 (Lot 1 DP 942606, Pt Lot 1 DP 949009), 63 Harbourne Road, 
KINGSFORD NSW 2032 (SP 39850) and 12,14,16 & 18 Rainbow Street KINGSFORD NSW 2032 (Lot 
13 DP 6134, SP 45197, Lot 15 DP 6134 & Lot 16 DP 6134).

Randwick LEP 2012 (Amendment No 9) – Gazetted 18 August 2023
Amends and applies key changes including revisions to Minimum Lot Size for Subdivision, new and 
expanded Heritage Conservation Areas (HCAs) and Heritage Items, new medium density housing 
areas, numerous Zone alignments along with LEP changes comprising Open Space and Recreation 
Environmental Resilience and Housekeeping changes:
o
New planning controls (zoning, height of building and FSR) in five identified Housing 
Investigation Areas (HIAs) proximate to the lig
[opened page] Internal Error ()
citeturn470view0 [wordlim: 200] Source: open({""ref_id"":""https://apps.planningportal.nsw.gov.au/prweb/PRRestService/DocMgmt/v1/PublicDocuments/DATA-WORKATTACH-FILE%20PEC-DPE-EP-WORK%20P5-2024-61%2120240507T013115.785%20GMT"",""lineno"":null}); Total lines: 1
L0: Failed to fetch https://apps.planningportal.nsw.gov.au/prweb/PRRestService/DocMgmt/v1/PublicDocuments/DATA-WORKATTACH-FILE%20PEC-DPE-EP-WORK%20P5-2024-61%2120240507T013115.785%20GMT: Cache miss"
TFNSW-1670,1668,,"7 Northwood Road, Longueville NSW 2066",BP,2066.0,OSM,OSM,,13.902178826947829,4,OSM:coordinate_500m,"""7 Northwood Road, Longueville NSW 2066"" EV charger",https://www.energy.nsw.gov.au/households/transport/electric-vehicles/fast-charging,True,True,high,Opened page contains an address-level charging signal.,web evidence only; same-station identity not automatically proven,"[search] Electric vehicle fast charging stations | NSW Climate and Energy Action (https://www.energy.nsw.gov.au/households/transport/electric-vehicles/fast-charging)
citeturn471search0 [wordlim: 200] Crawled: today; We’re working to make NSW the easiest place to buy and use an electric vehicle (EV) in Australia, with a $149 million investment to develop a world-class charging network across the state. ... BP Australia PTY LTD   | 7 Northwood Rd, Longueville NSW 2066, Australia ... EV chargers are categorised according to power level, and input voltage into the charger.
BP Australia PTY LTD   | 13 Southey St, Jerilderie NSW 2716, Australia 
BP Australia PTY LTD   | Cnr Cumberland Hwy & Cabramatta Rd W, Cabramatta NSW 2166, Australia 
BP Australia PTY LTD   | 1 Tasman Rd, Gumly Gumly NSW 2652, Australia 
BP Australia PTY LTD   | 444 West Botany St, Rockdale NSW 2216, Australia 
BP Australia PTY LTD   | 712 Pennant Hills Rd, Carlingford NSW 2118, Australia 
BP Australia PTY LTD   | 422 Pacific Hwy, Artarmon NSW 2064, Australia 
BP Australia PTY LTD   | 1234 Princes Hwy, Engadine NSW 2233, Australia 
BP Australia PTY LTD   | 149 Great Western Hwy, Mays Hill NSW 2145, Australia 
BP Australia 
[opened page] Electric vehicle fast charging stations | NSW Climate and Energy Action (https://www.energy.nsw.gov.au/households/transport/electric-vehicles/fast-charging)
citeturn472view0 [wordlim: 200] Crawled: today; Content type: text/html; Source: open({""ref_id"":""https://www.energy.nsw.gov.au/households/transport/electric-vehicles/fast-charging"",""lineno"":null}); Total lines: 1234
L0: cite0†iframe†www.googletagmanager.com L1: 
L2: cite1†Skip to navigation cite2†Skip to content L3: 
L4: cite3†NSW Government L5: 
L6: NSW Climate and Energy Action
L7: 
L8: menu Open Menu
L9: 
L10: search Show Search
L11: 
L12: Search site for: [Input] search Search
L13: 
L14: close Close search
L15: 
L16: Menu
L17: 
L18: close Close Menu
L19: 
L20:   * cite4†For households keyboard_arrow_right L21: 
L22: keyboard_arrow_left Back to previous menu close Close Menu
L23: 
L24: cite4†For households east L25: 
L26:     * cite5†Financial support: rebates, grants and incentives keyboard_arrow_right L27: keyboard_arrow_left Back to previous menu close Close Menu
L28: 
L29: cite5†Financial support: rebates, grants and incentives east L30: 
L31:       * cite6†Home Energy Saver L32:       * ci"
TFNSW-1689,1687,,"76 Glossop Street, North Street Marys NSW 2760",BP,2760.0,OSM,OSM,,8.125928477336457,5,OSM:coordinate_500m,"""76 Glossop Street, North Street Marys NSW 2760"" EV charger",https://evchargepoint.au/fuel-stations,True,False,medium,"Charging evidence exists, but address/page confirmation is incomplete.",web evidence only; same-station identity not automatically proven,"[search] Petrol stations near you in Australia | EVChargePoint (https://evchargepoint.au/fuel-stations)
citeturn473search0 [wordlim: 200] Crawled: today; Speedway - North St Marys 2760 ... Independent EV - North Sydney 2060 ... 76 Glossop Street ...   * BP St Peters (NSW)

275 Lane Cove Rd

  * Shell Reddy Express North Ryde Wicks

Reddy Express - North Ryde 2113

96 Wicks Road

  * The Trustee - Thomas Holt Dr

Exploren - North Ryde 2113

3 Thomas Holt Dr

  * Speedway North St Marys

Speedway - North St Marys 2760

91 Glossop St

  * Budget Petrol

Budget - North Strathfield 2137

143 Concord Rd

  * Greenwood Plaza

Tesla - North Sydney 2060

36 Blue St

  * Greenwood Plaza

Chargefox - North Sydney 2060

36 Blue St

  * Ridge St Carpark

Independent EV - North Sydney 2060

1 James Pl

  * North Turramurra Recreation Area

Exploren - North Turramurra 2074

361A Bobbin Head Rd

  * Innovation Campus - SBRC (Building 237)

ChargePoint - North Wollongong 2500

Innovation Way

  * United Petroleum North Wyong

United - North Wyong 2259

359 Pacific Highway

  * 7-Eleven Northmead

7-Eleven - Northmead 2152

56 Windsor Road & Northmead Avenue

  * 7-Eleven Northmead

7-Eleven - Northmead 2
[opened page] Internal Error ()
citeturn474view0 [wordlim: 200] Source: open({""ref_id"":""https://evchargepoint.au/fuel-stations"",""lineno"":null}); Total lines: 1
L0: Failed to fetch https://evchargepoint.au/fuel-stations: (400) Content length is too large: 4194305+"
TFNSW-1696,1694,,"8 Federation Road, Camperdown NSW 2050",EVE Australia,2050.0,Charge@Large,Charge@Large,"Charge@Large:8 Federation Rd, Newtown, NSW 2050",15.46654507599276,4,Charge@Large:coordinate_and_fuzzy_address,"""8 Federation Road, Camperdown NSW 2050"" EV charger",https://ev-charging-stations.com.au/chargers/nsw/camperdown,True,True,high,Opened page contains an address-level charging signal.,web evidence only; same-station identity not automatically proven,"[search] EV Charging Stations Finder (https://ev-charging-stations.com.au/chargers/nsw/camperdown)
citeturn475search0 [wordlim: 200] Crawled: 2 months ago; # EV charging in Camperdown, NSW ... 8 Federation Road, Sydney, NSW, 2050

Search Results

# EV charging in Camperdown, NSW

948 stations found Live availability Showing 1–10 of 948

[Input: Camperdown, NSW]

Sort

[Button: Nearest][Button: Fastest charger][Button: Most connectors]

All DC Fast · 50+ kW Ultra-fast · 150+ kW Available now

Exploren

## Exploren Charging Station

11 Fowler Street, Sydney, NSW, 2050

0.09 km

Type 2 22 kW

DirectionsView details

EVERTY

## AGL Charging Station

100 Mallett Street, Sydney, NSW, 2050

0.11 km

Type 2 22 kW

DirectionsView details

EVERTY

## AGL Charging Station

50-56 Mallett Street, Sydney, NSW, 2050

0.22 km

Type 2 22 kW

DirectionsView details

Sponsored

Ad

EVERTY

## AGL Charging Station

28-32 Mallett Street, Sydney, NSW, 2050

0.28 km

Type 2 22 kW

DirectionsView details

Exploren

## Exploren Charging Station

8 Federation Road, Sydney, NSW, 2050

0.44 km

CCS 47 kW

DirectionsView details

EVERTY

## AGL Charging Station

20 Federation Road, Sydney, NSW, 2042

0.46 km

Type 2
[opened page] EV Charging Stations Finder (https://ev-charging-stations.com.au/chargers/nsw/camperdown)
citeturn476view0 [wordlim: 200] Crawled: 3 weeks ago; Content type: text/html; Source: open({""ref_id"":""https://ev-charging-stations.com.au/chargers/nsw/camperdown"",""lineno"":null}); Total lines: 178
L0: cite0†iframe†www.googletagmanager.com L1: 
L2: Search Results
L3: 
L4: # EV charging in Camperdown, NSW
L5: 
L6: 958 stations found Live availability Showing 1–10 of 958
L7: 
L8: [Input: Camperdown, NSW]
L9: 
L10: Sort
L11: 
L12: [Button: Nearest][Button: Fastest charger][Button: Most connectors]
L13: 
L14: All DC Fast · 50+ kW Ultra-fast · 150+ kW Available now
L15: 
L16: Exploren
L17: 
L18: ## Exploren Charging Station
L19: 
L20: 11 Fowler Street, Sydney, NSW, 2050
L21: 
L22: 0.09 km
L23: 
L24: Type 2 22 kW
L25: 
L26: cite1†Directions†www.google.com cite2†View details L27: 
L28: EVERTY
L29: ## AGL Charging Station
L30: 
L31: 100 Mallett Street, Sydney, NSW, 2050
L32: 
L33: 0.11 km
L34: 
L35: Type 2 22 kW
L36: 
L37: cite3†Directions†www.google.com cite4†View details L38: 
L39: EVERTY
L40: 
L41: ## AGL Charging Station
L42: 
L43: 50-56 Mallett Street, Sydney, NSW, 2050
L44: 
L4"
TFNSW-1700,1698,,"8 Stanley Street, Bathurst NSW 2795",NRMA Electric,2795.0,OSM,OSM,,31.73682435750568,5,OSM:coordinate_500m,"""8 Stanley Street, Bathurst NSW 2795"" EV charger",https://www.plugroo.com.au/nsw/brewongle,True,False,medium,"Charging evidence exists, but address/page confirmation is incomplete.",web evidence only; same-station identity not automatically proven,"[search] EV Charging Stations Brewongle – Find Chargers Near You | Plugroo (https://www.plugroo.com.au/nsw/brewongle)
citeturn477search0 [wordlim: 200] Crawled: 3 weeks ago;   * Stanley Street, Bathurst NSW 2795 CCS 22×360 kW View station details ...   * 8 Stanley St, Bathurst NSW 2795 CCS 23×360 kW CHAdeMO1×180 kW Type 21×22 kW View station details ... Plugroo helps Brewongle EV drivers avoid stale charger directories by combining operator data with verified community reports, so station status, access rules and pricing are easier to check before you arrive.
  * 400 Panorama Ave, Bathurst NSW 2795 Type 22×20 kW View station details
  * 8 Stanley St, Bathurst NSW 2795 CCS 23×360 kW CHAdeMO1×180 kW Type 21×22 kW View station details

## How to find EV charging stations in Brewongle with Plugroo

Brewongle is an ABS Suburb and Locality covering approximately 43.6 km² with a 2021 Census population of 151.

Open the map above to see every EV charging station in Brewongle in real time. Filter by charger speed, plug type, network, price, free charging and 24/7 access.

The 2021 Census profile for Brewongle reports a median age of 38, an average household size of 2.9 people and a median weekly 
[opened page] Internal Error ()
citeturn478view0 [wordlim: 200] Source: open({""ref_id"":""https://www.plugroo.com.au/nsw/brewongle"",""lineno"":null}); Total lines: 1
L0: Failed to fetch https://www.plugroo.com.au/nsw/brewongle: Cache miss"
TFNSW-1719,1717,,"85 South Street, Ulladulla NSW 2539",Evie Networks,2539.0,OSM;Charge@Large,OSM;Charge@Large,"Charge@Large:93 Princes Highway, Ulladulla, NSW 2539",280.26716811293534,7,OSM:coordinate_500m;Charge@Large:coordinate_500m,"""85 South Street, Ulladulla NSW 2539"" EV charger",https://ev-charging-stations.com.au/chargers/evie-85-south-street-ulladulla-nsw-2539,True,True,high,Opened page contains an address-level charging signal.,web evidence only; same-station identity not automatically proven,"[search] EV Charging Stations Finder (https://ev-charging-stations.com.au/chargers/evie-85-south-street-ulladulla-nsw-2539)
citeturn479search0 [wordlim: 200] Crawled: 4 days ago; 85 South Street, Ulladulla, NSW, 2539

Evie

# Evie Charging Station

85 South Street, Ulladulla, NSW, 2539

Available now

—

Connectors

4

1 type

Max speed

300 kW

Ultra-fast DC

Reliability

—

Is this information accurate?

Looks correct | Report issue

## Connectors at this station

Type, max power and live availability

1 type

CCS 2

CCS

300 kW 4 ports Ultra-fast DC

## Station info

Access, parking & amenities

Hours · Today

24 / 7

Parking

Free parking lot

Google rating

4.5 ★ (12)

Shopping

Ulladulla Shopping Centre

Food nearby

Tonys Pizza House

Accessibility

Accessible parking

Visit website Updated 3323h ago

## Map & location

85 South Street, Ulladulla, NSW, 2539

Get directions in Google Maps

Evie

Evie Charging Station

Ulladulla, NSW

4.5(12 reviews)Google

Navigate here Plan Journey--------------------------------------------------------------------------------
FAQs – Allure On Ocean Motel (https://mollymookallure.com.au/faqs/)
citeturn479search1 [wordlim: 200] Crawled: today; F
[opened page] EV Charging Stations Finder (https://ev-charging-stations.com.au/chargers/evie-85-south-street-ulladulla-nsw-2539)
citeturn480view0 [wordlim: 200] Crawled: last week; Content type: text/html; Source: open({""ref_id"":""https://ev-charging-stations.com.au/chargers/evie-85-south-street-ulladulla-nsw-2539"",""lineno"":null}); Total lines: 139
L0: cite0†iframe†www.googletagmanager.com L1: 
L2: Evie
L3: 
L4: # Evie Charging Station
L5: 
L6: 85 South Street, Ulladulla, NSW, 2539
L7: 
L8: cite1†Plan Journey cite2†Get Directions†www.google.com L9: 
L10: Available now
L11: 
L12: —
L13: 
L14: Connectors
L15: 
L16: 4
L17: 
L18: 1 type
L19: 
L20: Max speed
L21: 
L22: 300 kW
L23: 
L24: Ultra-fast DC
L25: 
L26: Reliability
L27: 
L28: —
L29: 
L30: Is this information accurate?
L31: 
L32: Looks correct | Report issue
L33: 
L34: Thanks for your feedback!
L35: 
L36: ## Connectors at this station
L37: 
L38: Type, max power and live availability
L39: 
L40: 1 type
L41: 
L42: CCS 2
L43: 
L44: CCS
L45: 
L46: 300 kW 4 ports Ultra-fast DC
L47: ## Station info
L48: 
L49: Access, parking & amenities
L50: 
L51: Hours · Today
L52: 
L53: 24 / 7
L54: 
L55: Parking
L56: 
L57: Free parking lot
L58: 
L59: Goo"
